loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,mths_since_earliest_cr_line,issue_month,y
15250,12475,60,8.88,258.24,B,B1,1,RENT,24000,Verified,major_purchase,MN,11.65,0,2,,4,0,848,8.1,9,f,0.0,0,,,,150,2010-11,1
25000,25000,36,8.39,787.92,A,A5,6,MORTGAGE,83395,Source Verified,debt_consolidation,NM,26.59,0,0,,9,0,41850,73.4,25,w,0.0,0,0.0,155270.0,57000.0,303,2014-07,0
20000,20000,36,14.31,686.57,C,C4,6,MORTGAGE,158700,Verified,home_improvement,CA,12.2,0,4,,14,1,8379,30.5,52,w,0.0,0,162.0,73990.0,97500.0,262,2014-11,0
8000,8000,36,13.11,269.98,B,B4,0,MORTGAGE,91000,Source Verified,car,AR,12.73,0,1,,18,0,19995,54.2,47,w,0.0,0,0.0,110799.0,36900.0,362,2013-06,0
14000,14000,36,13.67,476.25,B,B5,10,RENT,62000,Not Verified,debt_consolidation,NY,23.71,0,1,34.0,6,0,6727,64.1,21,f,0.0,0,,,,211,2012-03,0
10000,10000,36,13.99,341.73,C,C1,3,RENT,35000,Source Verified,debt_consolidation,FL,15.6,0,1,48.0,14,0,6891,35.4,26,f,0.0,0,,,,142,2012-03,0
24950,24950,36,13.98,852.49,C,C3,1,RENT,150000,Verified,debt_consolidation,CA,25.22,0,0,,18,0,10882,31.4,37,w,0.0,0,323.0,139866.0,34700.0,165,2014-10,0
20000,20000,60,21.98,552.16,E,E4,7,MORTGAGE,94000,Source Verified,debt_consolidation,CA,23.87,0,3,64.0,18,0,12599,82.3,33,f,0.0,0,,,,172,2012-07,0
4000,4000,36,12.49,133.8,B,B5,0,OWN,24876,Source Verified,medical,OH,25.71,0,0,,6,1,4118,43.8,12,f,0.0,0,0.0,26314.0,9400.0,331,2014-05,0
24000,24000,60,16.49,589.91,D,D3,3,RENT,86607,Verified,debt_consolidation,MI,32.52,0,0,,20,0,26027,93.3,30,w,0.0,0,0.0,145319.0,27900.0,158,2014-12,0
7800,7800,36,17.14,278.64,D,D4,3,RENT,29132,Source Verified,debt_consolidation,TX,27.4,0,1,,16,0,10197,90.2,21,w,0.0,0,0.0,90418.0,11300.0,110,2014-12,0
25000,25000,36,17.27,894.69,D,D1,10,RENT,59141,Verified,debt_consolidation,CA,11.16,0,1,,8,0,8974,53.4,11,f,0.0,0,,,,193,2012-06,0
9000,9000,36,7.14,278.48,A,A3,5,RENT,33000,Verified,debt_consolidation,NY,10.44,0,0,,7,0,567,8.3,11,f,0.0,0,,,,188,2010-07,0
15000,15000,36,12.12,499.08,B,B3,6,MORTGAGE,55000,Not Verified,debt_consolidation,TX,20.51,0,0,,8,0,11819,43.6,10,f,0.0,0,,,,122,2012-06,0
19575,19575,60,21.15,531.23,E,E2,10,MORTGAGE,62000,Verified,debt_consolidation,NJ,21.0,1,1,6.0,10,0,23858,84.6,24,w,0.0,0,0.0,249560.0,28200.0,210,2013-08,0
13475,13475,60,24.08,388.28,F,F2,0,RENT,30000,Verified,debt_consolidation,NC,30.0,0,1,,5,0,3908,25.5,13,f,0.0,0,575.0,16635.0,15300.0,179,2014-10,1
12000,12000,36,6.62,368.45,A,A2,0,RENT,40000,Source Verified,credit_card,SC,24.9,0,0,,7,0,11727,67.0,17,f,0.0,0,,,,188,2012-05,0
7500,7500,36,14.16,256.92,C,C2,10,RENT,75000,Source Verified,major_purchase,CA,11.3,1,2,16.0,5,0,7739,86.0,19,f,0.0,0,0.0,46047.0,9000.0,249,2014-04,0
34000,34000,60,11.11,741.11,B,B5,10,MORTGAGE,191000,Verified,home_improvement,PA,12.14,0,0,,13,0,35214,68.4,36,f,0.0,0,,,,432,2011-04,0
25000,25000,36,8.9,793.84,A,A5,1,MORTGAGE,150000,Source Verified,debt_consolidation,NC,17.31,0,0,,7,0,13093,61.2,21,f,0.0,0,0.0,82922.0,21400.0,247,2013-02,0
3000,3000,36,9.91,96.68,B,B1,5,RENT,36000,Not Verified,debt_consolidation,WY,12.43,0,2,,6,0,3194,19.0,22,f,0.0,0,,,,175,2011-10,0
16000,16000,36,13.11,539.96,B,B4,10,MORTGAGE,67000,Not Verified,debt_consolidation,OH,16.51,0,1,,15,0,19773,58.0,46,f,0.0,0,0.0,103193.0,34100.0,219,2012-11,0
5000,5000,36,11.67,165.29,B,B4,0,RENT,50000,Source Verified,credit_card,CO,15.11,1,1,19.0,11,2,6186,16.2,41,f,0.0,0,0.0,19056.0,38200.0,272,2014-07,1
6400,6400,36,15.31,222.84,C,C3,5,RENT,71000,Source Verified,wedding,IL,12.57,1,1,11.0,8,0,6355,41.0,16,f,0.0,0,,,,156,2012-02,0
8975,8975,36,18.85,328.31,D,D3,5,MORTGAGE,52000,Verified,small_business,OH,11.58,2,2,1.0,9,0,1658,11.5,34,f,0.0,0,150.0,113266.0,14400.0,143,2013-08,1
9600,9600,36,14.09,328.53,B,B5,4,MORTGAGE,70950,Not Verified,home_improvement,IL,9.89,1,0,16.0,12,0,8831,78.2,20,f,0.0,0,0.0,254015.0,11300.0,150,2012-10,0
10000,10000,36,10.36,324.37,B,B5,5,MORTGAGE,49500,Verified,debt_consolidation,PA,19.73,0,2,,15,0,13295,67.5,29,f,0.0,0,,,,418,2010-11,0
10000,10000,36,15.1,347.15,C,C2,10,MORTGAGE,92000,Verified,major_purchase,NY,8.69,1,1,6.0,6,0,3303,37.1,14,f,1.0,0,0.0,336518.0,8900.0,223,2013-10,0
28250,28250,60,25.99,845.66,G,G4,2,RENT,83400,Verified,small_business,CA,18.22,0,0,,7,0,43999,89.8,21,f,0.0,0,0.0,55876.0,49000.0,177,2014-08,1
11500,11500,36,17.27,411.56,C,C5,2,MORTGAGE,35000,Not Verified,debt_consolidation,FL,25.68,0,2,,11,0,20275,80.8,14,f,0.0,0,0.0,24805.0,25100.0,178,2013-05,1
4500,4500,36,13.67,153.08,B,B5,5,OWN,37000,Not Verified,debt_consolidation,MN,7.49,0,3,54.0,8,1,5089,29.2,13,f,0.0,0,,,,307,2012-07,0
30000,30000,36,16.59,1063.48,D,D1,8,MORTGAGE,180000,Verified,debt_consolidation,NY,9.13,0,0,,8,1,12023,67.2,13,f,0.0,0,0.0,23135.0,17900.0,206,2014-04,0
16500,16500,36,9.17,526.01,B,B1,1,MORTGAGE,106500,Not Verified,debt_consolidation,TX,19.95,0,1,51.0,19,0,13914,36.9,62,w,0.0,0,150.0,282401.0,37700.0,225,2014-05,0
9000,9000,36,9.67,289.02,B,B1,3,MORTGAGE,48000,Source Verified,credit_card,IL,5.43,0,1,,11,1,9091,40.2,20,w,0.0,0,0.0,46964.0,22600.0,165,2014-04,0
13150,13150,36,18.75,480.37,D,D3,10,RENT,42500,Verified,other,CA,30.24,0,0,53.0,10,0,7237,69.9,32,f,0.0,0,,,,275,2012-07,0
5600,5600,36,12.53,187.42,C,C1,0,MORTGAGE,50000,Verified,credit_card,CA,14.42,0,0,,12,0,10460,42.9,30,f,0.0,0,,,,288,2009-01,0
19125,19125,60,21.0,517.4,E,E2,9,MORTGAGE,95000,Verified,other,OR,21.56,0,0,,11,1,12399,51.7,21,f,0.0,0,0.0,506322.0,24000.0,262,2013-06,1
3250,3250,36,11.14,106.62,B,B2,0,RENT,20000,Not Verified,credit_card,CT,23.46,1,0,16.0,14,0,3638,42.8,20,f,0.0,0,0.0,23879.0,8500.0,112,2012-09,0
8725,8725,36,14.33,299.61,C,C2,7,RENT,100000,Verified,debt_consolidation,NY,14.54,1,0,19.0,8,0,3738,59.3,16,f,0.0,0,0.0,34778.0,6300.0,219,2013-08,0
5000,5000,36,16.82,177.81,E,E2,2,MORTGAGE,108000,Not Verified,debt_consolidation,TX,14.84,0,7,56.0,8,0,2555,67.2,18,f,0.0,0,,,,215,2010-03,1
2800,2800,36,22.47,107.62,E,E5,2,RENT,37000,Not Verified,other,CA,7.39,0,1,25.0,4,0,1430,55.0,13,w,0.0,0,0.0,1430.0,2600.0,176,2013-03,0
8000,8000,36,15.31,278.54,C,C2,5,MORTGAGE,35000,Verified,debt_consolidation,IL,27.94,0,2,,8,0,14456,62.9,13,f,0.0,0,,,,192,2012-08,0
7350,7350,36,12.99,247.62,B,B5,0,RENT,30000,Source Verified,credit_card,OH,25.52,0,1,64.0,11,0,6193,32.0,17,f,0.0,0,0.0,15632.0,19275.0,270,2014-04,0
3000,3000,36,13.23,101.42,C,C1,0,OWN,12000,Not Verified,major_purchase,PA,0.0,0,0,,2,0,0,0.0,3,f,0.0,0,,,,125,2010-08,0
8000,8000,36,17.76,288.26,D,D1,2,RENT,61000,Not Verified,credit_card,IL,14.22,0,1,,15,0,11282,65.2,26,f,0.0,0,0.0,54323.0,17300.0,130,2013-09,0
9700,9700,36,17.27,347.14,D,D1,10,MORTGAGE,55000,Not Verified,debt_consolidation,NC,7.48,1,2,18.0,8,0,9807,61.3,25,f,0.0,0,,,,188,2012-03,0
9525,9525,36,15.61,333.04,D,D1,6,RENT,36438,Source Verified,credit_card,NC,35.38,0,0,39.0,9,0,5418,45.9,18,f,0.0,0,0.0,36971.0,11800.0,130,2014-09,1
15000,15000,36,12.12,499.08,B,B3,3,MORTGAGE,34404,Source Verified,debt_consolidation,KS,17.32,0,0,49.0,7,0,21434,83.7,19,f,0.0,0,,,,238,2012-03,0
13300,13300,36,11.14,436.31,B,B2,10,MORTGAGE,40000,Verified,debt_consolidation,CO,27.72,0,1,27.0,19,0,8610,42.0,59,w,0.0,0,70.0,199890.0,20500.0,351,2013-06,0
6250,6250,36,8.9,198.46,A,A5,5,MORTGAGE,42000,Source Verified,debt_consolidation,FL,20.8,0,0,,10,0,25311,49.6,13,f,0.0,0,,,,138,2012-02,0
10000,10000,36,7.66,311.8,A,A5,3,MORTGAGE,80000,Verified,house,AZ,7.71,0,1,,8,0,227,0.9,16,f,0.0,0,,,,165,2011-04,0
2750,2750,36,14.09,94.11,B,B5,3,RENT,23000,Verified,debt_consolidation,AZ,33.91,0,0,,6,0,15333,92.9,18,w,0.0,0,0.0,26926.0,16500.0,165,2012-12,1
10925,10925,60,18.24,278.86,D,D5,6,RENT,52000,Source Verified,debt_consolidation,MA,15.23,1,0,3.0,6,0,16631,60.9,11,w,0.0,0,0.0,21184.0,27300.0,432,2014-07,0
3950,3950,36,17.77,142.35,D,D1,5,MORTGAGE,57000,Not Verified,debt_consolidation,TX,14.88,0,1,47.0,8,0,5373,55.4,10,w,0.0,0,0.0,103440.0,9700.0,132,2013-04,0
15600,15600,60,15.88,378.37,C,C4,3,RENT,65000,Source Verified,debt_consolidation,DE,13.2,0,0,,12,0,19381,91.9,15,f,0.0,0,0.0,37466.0,21100.0,133,2013-08,1
28000,28000,36,12.12,931.61,B,B3,10,MORTGAGE,123000,Not Verified,debt_consolidation,MD,15.53,0,2,,13,0,38887,84.9,32,f,0.0,0,,,,298,2012-06,0
21000,21000,60,13.98,488.42,C,C3,6,RENT,150000,Not Verified,credit_card,FL,26.41,0,1,,33,0,25528,48.6,46,w,0.0,0,0.0,274575.0,52500.0,359,2014-05,0
4500,4500,36,14.16,154.15,C,C2,7,RENT,36000,Verified,credit_card,CA,14.17,1,3,,7,1,1384,28.0,31,w,0.0,0,0.0,14461.0,4950.0,269,2014-04,0
16000,16000,36,15.8,560.94,C,C3,1,RENT,43000,Verified,debt_consolidation,NJ,30.61,0,1,,15,0,14635,75.1,21,f,0.0,0,,,,184,2012-07,0
2400,2400,36,11.86,79.56,B,B5,6,MORTGAGE,49032,Source Verified,debt_consolidation,OK,22.81,0,1,,7,0,3462,56.1,27,f,0.0,0,,,,224,2010-08,0
21000,21000,60,15.31,503.02,C,C4,10,MORTGAGE,80000,Source Verified,credit_card,MA,23.78,0,0,,16,1,44756,83.5,31,f,0.0,0,0.0,69032.0,53600.0,251,2014-03,0
4125,4125,60,9.99,87.63,B,B4,0,MORTGAGE,23500,Not Verified,debt_consolidation,AZ,11.95,0,1,,8,0,3584,16.6,12,f,0.0,0,,,,197,2010-12,0
6000,6000,36,15.31,208.91,C,C2,9,RENT,43000,Not Verified,debt_consolidation,CO,24.95,0,0,69.0,5,0,9300,93.0,16,w,0.0,0,0.0,37975.0,10000.0,171,2013-01,0
6300,6300,36,7.9,197.13,A,A4,4,MORTGAGE,79000,Not Verified,credit_card,CA,14.51,0,0,38.0,14,0,6235,36.9,31,f,0.0,0,0.0,306107.0,16900.0,146,2013-11,0
15000,15000,60,14.49,352.85,C,C4,10,RENT,65000,Source Verified,major_purchase,MA,23.83,2,1,18.0,7,0,6349,66.8,24,w,0.0,0,0.0,22130.0,9500.0,277,2014-07,0
7800,7800,36,18.85,285.33,D,D3,10,MORTGAGE,35000,Source Verified,credit_card,AL,20.19,0,1,,10,0,6951,64.7,23,f,0.0,0,0.0,23704.0,11100.0,187,2013-07,0
12000,12000,36,7.9,375.49,A,A4,10,MORTGAGE,94000,Verified,debt_consolidation,WA,19.37,0,1,66.0,9,0,7257,33.4,28,f,0.0,0,0.0,316497.0,21700.0,202,2013-06,0
10000,10000,36,11.99,332.1,B,B3,3,RENT,68000,Not Verified,credit_card,IN,14.67,0,1,62.0,9,1,7621,45.6,59,f,0.0,0,0.0,115950.0,16700.0,218,2014-03,0
12000,12000,36,6.62,368.45,A,A2,3,RENT,53000,Not Verified,debt_consolidation,NY,12.36,0,1,24.0,12,0,4117,7.1,29,f,0.0,0,0.0,22283.0,57900.0,381,2012-12,0
6000,6000,36,10.16,194.06,B,B1,10,MORTGAGE,40000,Verified,debt_consolidation,NY,34.08,0,0,42.0,9,0,14743,80.1,19,f,0.0,0,0.0,110459.0,18400.0,244,2012-12,0
15000,15000,36,13.11,506.21,B,B4,10,RENT,50000,Not Verified,debt_consolidation,CA,14.5,0,0,70.0,19,1,18637,45.2,26,w,0.0,0,0.0,18637.0,38400.0,243,2013-05,0
10000,10000,36,12.12,332.72,B,B3,4,MORTGAGE,60000,Not Verified,debt_consolidation,CA,6.04,0,0,,11,0,9585,43.4,12,f,0.0,0,,,,156,2012-08,0
10575,10575,36,15.1,367.11,C,C2,5,MORTGAGE,80000,Verified,credit_card,OK,7.8,0,2,,6,1,10520,78.5,24,f,0.0,0,0.0,104652.0,13400.0,337,2013-11,0
20000,20000,60,20.2,532.11,E,E3,10,RENT,65000,Source Verified,debt_consolidation,CA,26.86,0,1,35.0,12,0,18851,60.2,29,f,0.0,0,0.0,37509.0,31300.0,242,2014-05,1
20400,20400,60,22.45,568.66,E,E5,2,MORTGAGE,68000,Not Verified,debt_consolidation,OH,13.75,0,2,,15,1,20545,56.2,28,w,0.0,0,0.0,90380.0,35600.0,269,2014-03,0
14000,14000,36,13.11,472.43,C,C2,10,MORTGAGE,100000,Not Verified,credit_card,MI,11.92,0,1,76.0,11,0,22505,61.8,51,f,0.0,0,,,,247,2010-04,0
5000,5000,36,6.62,153.52,A,A2,0,RENT,90000,Source Verified,small_business,TX,4.32,0,1,,6,0,4022,26.8,11,f,0.0,0,,,,162,2011-10,1
15000,15000,36,11.99,498.15,B,B3,10,MORTGAGE,165000,Source Verified,debt_consolidation,PA,8.92,0,2,61.0,6,0,4377,49.0,34,f,0.0,0,0.0,432722.0,9000.0,336,2013-12,0
18000,18000,60,12.99,409.47,C,C1,10,MORTGAGE,73000,Not Verified,credit_card,WA,16.11,0,3,,6,0,9187,65.6,30,w,0.0,0,0.0,346634.0,14000.0,281,2014-05,0
8400,8400,36,13.65,285.67,C,C1,5,MORTGAGE,60000,Not Verified,debt_consolidation,OH,25.82,0,0,65.0,12,1,10385,52.0,35,f,0.0,0,0.0,183024.0,20000.0,257,2014-03,0
30000,30000,36,22.2,1148.82,E,E4,5,MORTGAGE,100000,Verified,debt_consolidation,MT,24.47,0,3,,12,1,7867,79.5,22,f,0.0,0,0.0,58715.0,9900.0,133,2013-07,1
35000,35000,60,21.49,956.55,E,E3,3,RENT,147700,Verified,debt_consolidation,NJ,22.48,0,0,,9,0,67380,93.5,26,f,0.0,0,0.0,88281.0,72100.0,423,2013-04,0
4200,4200,36,7.9,131.42,A,A4,4,RENT,12000,Source Verified,other,IL,12.5,0,1,59.0,6,0,4928,35.5,12,f,0.0,0,,,,163,2011-10,0
13000,13000,36,15.8,455.76,C,C3,8,RENT,53000,Not Verified,debt_consolidation,GA,22.95,0,0,,23,0,4466,37.5,36,w,0.0,0,53.0,84042.0,11900.0,173,2013-06,0
14125,14125,36,10.64,460.04,B,B2,10,MORTGAGE,45000,Not Verified,debt_consolidation,CA,16.13,0,1,,20,1,16691,56.2,43,f,0.0,0,0.0,16691.0,29700.0,196,2013-07,0
10000,10000,36,13.53,339.5,B,B5,0,RENT,50000,Not Verified,debt_consolidation,NC,24.08,0,1,43.0,17,1,8688,41.4,43,w,0.0,0,0.0,105198.0,21000.0,295,2014-01,0
4450,4450,36,13.35,150.69,C,C2,2,MORTGAGE,41000,Not Verified,debt_consolidation,CO,25.88,0,0,34.0,10,0,4539,70.9,30,w,0.0,0,0.0,316009.0,6400.0,251,2014-10,0
13650,13650,36,9.76,438.92,B,B1,0,RENT,35000,Source Verified,debt_consolidation,NY,16.9,0,0,,9,0,13233,64.9,14,f,0.0,0,,,,187,2012-04,0
7500,7500,36,7.69,233.96,A,A4,10,MORTGAGE,54500,Not Verified,credit_card,IL,16.32,0,0,25.0,8,0,5698,36.3,26,w,0.0,0,0.0,125169.0,15700.0,275,2014-06,0
7500,7500,36,14.31,257.47,C,C4,3,RENT,43000,Verified,credit_card,MA,28.1,0,1,26.0,17,0,8722,58.5,44,w,0.0,0,0.0,186185.0,14900.0,168,2014-11,0
10000,10000,36,7.66,311.8,A,A5,9,RENT,38400,Not Verified,major_purchase,CA,22.25,0,0,,2,0,0,0.0,8,f,0.0,0,,,,200,2011-04,0
21250,21250,60,9.25,443.7,A,A5,10,MORTGAGE,48000,Source Verified,credit_card,OH,22.45,0,0,,12,0,36846,48.9,26,w,0.0,0,0.0,155093.0,75300.0,408,2013-10,1
6000,6000,36,16.29,211.81,D,D1,4,MORTGAGE,27000,Source Verified,debt_consolidation,MO,8.11,3,0,3.0,6,0,0,0.0,9,f,0.0,0,,,,130,2012-02,0
33600,33600,60,12.99,764.34,C,C2,10,RENT,137638,Source Verified,credit_card,CA,11.83,0,1,38.0,9,0,8557,89.1,18,w,1.0,0,66.0,274783.0,9600.0,285,2014-11,0
25000,25000,36,7.62,779.04,A,A3,0,OWN,63000,Source Verified,debt_consolidation,TX,23.7,0,0,,17,0,72778,29.0,48,f,0.0,0,,,,381,2012-05,0
16000,16000,60,15.96,388.75,C,C5,10,MORTGAGE,64000,Source Verified,debt_consolidation,VA,16.13,0,2,,9,0,13344,59.8,16,f,0.0,0,,,,182,2011-11,0
3600,3600,36,11.55,118.8,B,B3,2,RENT,31000,Verified,small_business,MN,2.27,0,0,,6,0,54,0.7,15,f,0.0,0,0.0,1173.0,8200.0,125,2013-10,0
4950,4950,36,21.6,188.02,E,E3,10,MORTGAGE,17500,Not Verified,other,NY,17.9,0,2,,12,1,2861,14.9,20,f,0.0,0,2951.0,2861.0,19200.0,178,2013-07,1
14000,14000,36,7.62,436.26,A,A3,4,MORTGAGE,53000,Verified,debt_consolidation,CA,26.35,0,0,,8,0,13482,39.8,38,f,0.0,0,0.0,308213.0,33836.0,184,2013-06,0
12000,12000,36,11.14,393.67,B,B2,10,MORTGAGE,100700,Not Verified,credit_card,VA,8.13,0,2,39.0,13,0,8773,50.1,26,w,0.0,0,0.0,301215.0,17500.0,147,2013-04,0
24000,24000,36,7.69,748.65,A,A4,1,RENT,120000,Source Verified,medical,NY,14.35,0,1,,11,0,11790,14.8,21,w,0.0,0,0.0,343070.0,79500.0,172,2014-08,0
8875,8875,36,14.33,304.76,C,C2,2,MORTGAGE,38000,Verified,wedding,NY,24.54,0,1,33.0,13,0,7537,42.8,33,w,0.0,0,0.0,141086.0,17600.0,168,2013-08,1
12000,12000,36,17.77,432.45,D,D1,10,RENT,84000,Not Verified,debt_consolidation,CA,8.07,2,1,18.0,8,0,10655,71.5,26,f,0.0,0,,,,269,2012-08,0
20475,20475,36,12.72,687.13,C,C4,6,MORTGAGE,57996,Verified,debt_consolidation,OH,9.48,0,3,53.0,12,0,14066,24.3,21,f,0.0,0,,,,231,2008-12,0
20000,20000,36,14.33,686.77,C,C1,1,RENT,53000,Verified,debt_consolidation,AZ,23.55,0,2,,9,0,17517,66.1,16,w,0.0,0,0.0,27714.0,26500.0,126,2013-02,0
12000,12000,36,8.6,379.37,A,A4,1,MORTGAGE,40000,Source Verified,debt_consolidation,NY,23.88,1,0,20.0,13,0,17886,36.7,24,w,0.0,0,0.0,127499.0,48700.0,222,2013-09,1
20000,20000,60,15.61,482.23,D,D1,10,MORTGAGE,86500,Source Verified,debt_consolidation,HI,28.16,0,0,57.0,10,0,15185,85.3,45,w,0.0,0,2680.0,546345.0,17800.0,289,2014-09,0
10000,10000,36,11.14,328.06,B,B2,10,MORTGAGE,45000,Not Verified,credit_card,MI,20.72,0,0,,19,0,29065,65.5,24,f,0.0,0,100.0,83117.0,44400.0,351,2013-03,1
18000,18000,36,11.99,597.78,B,B3,10,OWN,55000,Source Verified,debt_consolidation,MI,15.45,0,2,,10,1,10651,46.3,35,f,0.0,0,0.0,73011.0,23000.0,254,2014-02,1
12875,12875,36,11.55,424.88,B,B3,10,MORTGAGE,45000,Not Verified,debt_consolidation,NY,15.95,0,1,77.0,8,1,6583,76.5,15,f,0.0,0,0.0,16281.0,8600.0,196,2013-07,0
25000,25000,60,15.8,605.3,C,C3,2,MORTGAGE,85000,Verified,debt_consolidation,AZ,19.98,0,2,,17,0,26109,36.3,23,w,0.0,0,0.0,42241.0,71840.0,208,2013-03,1
9600,9600,36,13.11,323.98,B,B4,6,MORTGAGE,54000,Not Verified,debt_consolidation,LA,13.64,0,0,,8,0,9659,79.2,10,f,0.0,0,,,,129,2012-07,0
12000,12000,60,8.9,248.52,A,A5,1,RENT,50000,Source Verified,small_business,NY,3.89,0,0,,8,0,201,2.3,26,f,0.0,0,,,,214,2011-11,1
4000,4000,36,16.29,141.21,D,D2,6,MORTGAGE,85000,Source Verified,debt_consolidation,NJ,27.62,0,1,57.0,19,0,15736,48.0,38,f,0.0,0,89.0,288596.0,32800.0,214,2014-08,0
10675,10675,60,24.08,307.6,F,F2,6,OWN,33000,Verified,debt_consolidation,WI,22.18,0,3,35.0,9,0,7979,52.5,27,f,0.0,0,0.0,21280.0,15200.0,263,2014-06,0
22325,22325,60,10.16,476.1,B,B1,10,MORTGAGE,50000,Verified,debt_consolidation,NY,25.58,0,1,25.0,18,0,9139,13.7,34,w,0.0,0,0.0,168463.0,66700.0,394,2013-02,0
14000,14000,60,22.47,390.42,E,E5,10,MORTGAGE,51000,Source Verified,debt_consolidation,NY,19.98,0,2,29.0,19,0,14093,67.4,27,w,0.0,0,0.0,84850.0,20900.0,283,2013-05,0
3000,3000,36,10.14,97.0,B,B4,4,RENT,48000,Not Verified,moving,CA,0.0,0,0,0.0,3,0,0,0.0,6,f,0.0,0,,,,284,2008-01,0
3000,3000,36,16.29,105.91,D,D1,10,RENT,65000,Not Verified,debt_consolidation,WA,17.35,0,0,,8,0,25736,93.9,14,f,0.0,0,,,,277,2012-02,1
10000,10000,36,13.35,338.63,C,C2,10,RENT,40000,Not Verified,debt_consolidation,CO,10.68,0,0,61.0,5,0,4318,46.9,9,w,0.0,0,0.0,9387.0,9200.0,199,2014-07,0
5500,5500,36,11.67,181.82,B,B4,4,MORTGAGE,53000,Source Verified,credit_card,GA,19.54,0,0,60.0,10,0,5719,78.3,14,f,0.0,0,0.0,152301.0,7300.0,150,2014-06,0
20000,20000,36,13.11,674.9,C,C2,0,RENT,58000,Verified,debt_consolidation,CA,8.3,0,0,,4,0,18339,84.2,12,f,0.0,0,,,,181,2010-02,0
10000,10000,36,6.03,304.36,A,A1,9,OWN,150000,Source Verified,credit_card,VA,17.66,0,1,39.0,15,0,13071,24.5,21,w,0.0,0,0.0,340165.0,53300.0,344,2014-07,0
7600,7600,60,23.33,215.7,F,F5,10,RENT,100000,Source Verified,debt_consolidation,TX,12.32,0,0,,10,0,9894,81.8,18,f,0.0,0,,,,159,2012-04,1
16325,16325,36,13.11,550.92,B,B4,2,RENT,45000,Verified,credit_card,NV,29.2,0,0,,13,0,24845,59.4,37,f,0.0,0,229.0,60481.0,41800.0,224,2012-10,0
28000,28000,36,7.62,872.52,A,A3,10,MORTGAGE,140000,Source Verified,home_improvement,CA,5.51,0,1,,12,0,11812,11.9,32,w,0.0,0,0.0,402361.0,99500.0,311,2014-03,0
7000,7000,60,17.27,174.99,C,C5,0,RENT,35000,Verified,debt_consolidation,DE,29.78,1,1,8.0,10,0,7059,38.0,14,w,0.0,0,0.0,22285.0,18600.0,152,2013-04,0
1750,1750,36,21.15,66.07,E,E2,3,OWN,35000,Not Verified,other,WV,2.4,0,1,47.0,7,0,753,30.1,9,f,0.0,0,0.0,6465.0,2500.0,108,2013-08,1
9900,9900,36,17.27,354.3,C,C5,4,RENT,45000,Source Verified,debt_consolidation,OR,27.71,0,1,,7,0,16326,98.0,18,f,0.0,0,0.0,41630.0,16651.0,168,2013-06,0
2000,2000,60,16.29,48.95,C,C5,1,MORTGAGE,44000,Not Verified,other,MI,24.11,0,2,,14,0,24335,66.5,33,f,0.0,0,,,,242,2012-04,0
13200,13200,36,12.99,444.7,B,B5,10,MORTGAGE,54000,Source Verified,debt_consolidation,MI,23.47,0,1,,12,1,11047,50.4,17,w,0.0,0,0.0,59841.0,21900.0,116,2014-04,0
5000,5000,36,16.29,176.51,C,C4,6,RENT,67893,Source Verified,debt_consolidation,NY,13.81,0,2,69.0,16,0,4777,20.9,32,f,0.0,0,0.0,35198.0,22900.0,219,2013-05,0
10000,10000,60,15.61,241.12,D,D1,3,RENT,65000,Source Verified,debt_consolidation,CA,15.62,0,3,,7,0,13566,83.7,10,f,0.0,0,0.0,44240.0,16200.0,145,2014-05,0
26000,26000,60,17.57,654.17,D,D4,3,MORTGAGE,100000,Verified,debt_consolidation,MA,19.36,0,0,24.0,15,0,8116,75.1,35,w,0.0,0,0.0,129972.0,10800.0,491,2014-10,0
2000,2000,36,14.09,68.45,B,B5,6,RENT,25000,Not Verified,debt_consolidation,CA,7.2,0,1,28.0,13,0,3555,59.2,25,f,0.0,0,0.0,27162.0,6000.0,128,2012-11,0
14100,14100,60,21.98,389.27,E,E4,10,RENT,60000,Verified,debt_consolidation,NY,30.24,0,4,34.0,14,1,9521,44.1,21,w,0.0,0,0.0,49801.0,21600.0,246,2013-06,0
28000,28000,36,21.15,1057.06,E,E2,3,RENT,96000,Verified,other,GA,24.57,0,0,36.0,12,0,50209,62.5,30,f,0.0,0,0.0,72987.0,80300.0,374,2013-08,0
6000,6000,36,19.52,221.52,D,D4,10,RENT,56000,Source Verified,debt_consolidation,NJ,23.55,0,1,,10,1,6640,61.5,37,f,0.0,0,0.0,50208.0,10800.0,293,2013-10,1
3000,3000,36,11.99,99.63,B,B3,10,OWN,55000,Not Verified,other,CA,13.72,0,0,,6,0,3906,51.4,12,f,0.0,0,0.0,154037.0,7600.0,155,2014-04,1
35000,21850,60,17.99,554.73,E,E1,9,MORTGAGE,84575,Verified,debt_consolidation,MA,13.75,0,0,41.0,12,0,21188,37.7,41,f,0.0,0,,,,238,2011-06,0
32000,32000,36,15.61,1118.88,D,D1,3,RENT,78000,Verified,credit_card,NY,16.82,0,0,,11,1,19804,63.3,21,w,0.0,0,0.0,33641.0,31300.0,395,2014-07,0
